"Item","Category","Selection Scope","Manufacturer","Manufacturer Part Number","Preferred Distributor","Preferred Distributor Ordering Code","Alternate Distributor","Alternate Distributor Ordering Code","Lifecycle","Stock Status","RoHS","Second Source","Approved Alternate","Approved Alternate Vendor Code","Freeze Status","Sourcing Risk","Requirement Trace Reference","Risk","Review Date"
"04_Safety_Inputs/TP404","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP405","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP406","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP407","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP408","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP409","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP410","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP411","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP412","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP413","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP414","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP415","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP416","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP417","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP418","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP419","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP420","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP421","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP422","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP423","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP424","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP425","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP426","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP427","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP428","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP429","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP430","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP431","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP432","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP433","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP434","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP435","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP436","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP437","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"04_Safety_Inputs/TP438","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"05_Motor_Interfaces/TP501","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"05_Motor_Interfaces/TP502","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"05_Motor_Interfaces/TP503","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"05_Motor_Interfaces/TP504","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"05_Motor_Interfaces/TP505","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"05_Motor_Interfaces/TP506","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"05_Motor_Interfaces/TP507","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"05_Motor_Interfaces/TP508","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"05_Motor_Interfaces/TP509","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"05_Motor_Interfaces/TP510","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"05_Motor_Interfaces/TP511","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"05_Motor_Interfaces/TP512","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"05_Motor_Interfaces/TP513","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"05_Motor_Interfaces/TP514","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"05_Motor_Interfaces/TP515","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"05_Motor_Interfaces/TP516","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"05_Motor_Interfaces/TP517","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"05_Motor_Interfaces/TP518","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"05_Motor_Interfaces/TP519","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"05_Motor_Interfaces/TP520","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"05_Motor_Interfaces/TP521","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
"05_Motor_Interfaces/TP522","Test","OUTSIDE CSR-01A","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","","","NOT YET FROZEN","NOT YET FROZEN","NOT YET FROZEN","Outside current package; do not source or assign a footprint.","2026-07-31"
